"block";"ID";"deg";"correct";"zaehler_packetID";"durchgang";"MeanAmplitude";"MaxRangeX";"MaxRangeY";"SwayVelocity";"reactionTime";"outlier"
"visualStop";"id111";90;1;25;9;1.7925934273007;5.7276;6.97749;802.050826747725;1695;FALSE
"visualStop";"id150";45;1;15;4;4.83842950770223;11.5111;17.7874;317.678904365908;2155;FALSE
"visual";"id87";180;1;21;7;1.87228523999503;6.7046;5.11337;698.112614251015;2610;FALSE
"visualStop";"id119";180;1;21;7;1.38625551493467;5.5771;6.5006;705.170564050674;3855;FALSE
"visual";"id82";135;1;21;7;2.47817366999225;7.5267;7.32079;514.529942790266;2493;FALSE
"visualStop";"id15";45;1;31;12;1.57619592826538;5.7286;5.8795;559.909991937946;1447;FALSE
"mental";"id94";180;1;25;9;0.421539264405607;1.343163;1.88059;203.787910167964;835;FALSE
"visualStop";"id106";90;1;15;4;1.16892881781571;5.6;4.90893;750.246733775232;1395;FALSE
"visualStop";"id38";45;1;27;10;1.05478581621269;3.7939;4.2357;242.480236738314;1431;FALSE
"mental";"id29";45;1;21;7;3.00019712808605;7.3016;12.680978;596.211153775371;2452;FALSE
"visualStop";"id30";45;1;25;9;8.11361011188365;18.2586;27.35124;165.067309705179;1926;FALSE
"mental";"id47";180;1;29;11;2.34090957639088;6.7937;9.95553;628.306641547723;3261;FALSE
"visual";"id113";180;1;9;1;4.06675769542646;10.6345;8.75088;216.690419454073;3214;FALSE
"mental";"id131";90;1;15;4;1.4267663615973;5.1145;7.61291;461.630991920612;2654;FALSE
"visualStop";"id47";45;1;15;4;2.03706998727038;8.0669;4.207402;658.971615049569;1759;FALSE
"mental";"id118";90;1;31;12;2.35494553013732;5.8831;6.33472;251.157545699926;2064;FALSE
"mental";"id106";90;1;11;2;0.950594885764976;3.2247;5.32483;695.021251208643;1321;FALSE
"visual";"id28";135;1;27;10;1.11202681253446;4.3764;3.00856;208.369501817454;3387;FALSE
"visual";"id40";90;1;21;7;2.881888200176;5.35177;11.83316;576.046714961092;1493;FALSE
"visual";"id89";45;1;9;1;2.59978916850046;6.6246;9.12717;496.284002252907;3427;FALSE
"mental";"id135";180;1;29;11;2.66578189751547;8.77531;7.89327;605.547667842676;1778;FALSE
"visual";"id72";45;1;29;11;2.62878465257931;4.09820000000001;9.10743;662.444701437659;1718;FALSE
"visual";"id143";90;1;25;9;3.02100020926998;10.30143;5.722599;434.291971346068;1794;FALSE
"visualStop";"id106";180;1;15;4;1.10133269590857;4.519;5.03887;756.929885616294;1455;FALSE
"visual";"id132";135;1;23;8;3.7772409055783;8.439638;12.46613;494.535234959389;2153;FALSE
"mental";"id116";90;1;27;10;3.23886916317651;11.5896;9.06143;755.203477965796;3198;FALSE
"visual";"id9";45;1;31;12;1.02579532062448;2.1072;4.125582;231.407709740436;914;FALSE
"visual";"id74";45;1;13;3;1.97412762906656;4.5057;7.06436;561.457857556039;1644;FALSE
"visual";"id112";180;1;13;3;1.53113617637793;5.6447;3.5724;576.947189636538;840;FALSE
"mental";"id112";90;1;15;4;2.91529891974185;9.65479999999999;12.14948;556.116396596944;2609;FALSE
"mental";"id102";45;1;19;6;0.74880372017489;1.60605;3.53626;228.290153831104;1077;FALSE
"mental";"id137";180;1;25;9;1.7831985197039;8.9863;4.75353;496.93088554158;4360;FALSE
"visual";"id88";90;1;17;5;1.85017119966112;3.6293;6.2415;299.649775682688;2110;FALSE
"visual";"id20";180;1;15;4;2.14898140224525;4.33909999999999;8.17411;256.853277238777;2854;FALSE
"mental";"id53";45;1;19;6;3.95273058509938;11.573;14.03949;712.838450445674;2541;FALSE
"visualStop";"id120";45;1;15;4;2.24924743386077;6.78152;6.27268;438.619199167009;1742;FALSE
"mental";"id112";45;1;29;11;2.67814159579249;7.4725;5.83916;569.817424332313;1498;FALSE
"visual";"id70";180;1;11;2;4.17433844984984;12.73613;13.22731;682.950693642619;2298;FALSE
"mental";"id14";45;1;17;5;4.66989483978191;5.220273;17.65454;385.113644408031;2422;FALSE
"visual";"id143";45;1;25;9;7.29455392161707;12.50603;25.26693;434.483910482095;2390;FALSE
"visual";"id107";45;1;23;8;1.21687311715862;4.0268;4.5657;531.837031589268;1201;FALSE
"visual";"id65";90;1;31;12;0.642840645465788;2.2206;1.65057;259.23265525947;97;FALSE
"visual";"id118";180;1;13;3;3.66421770214161;12.2619;8.50016;233.619397457266;3408;FALSE
"mental";"id107";135;1;21;7;2.04337524477308;5.4757;7.32092;512.632401099319;1701;FALSE
"mental";"id80";45;1;29;11;3.05418001678407;6.1768;7.64844;219.111456478012;1825;FALSE
"mental";"id99";135;1;29;11;1.75441455787008;6.1062;6.7298693;531.497623255757;2301;FALSE
"visual";"id45";45;1;27;10;4.96192879934048;16.4464;15.4084;599.729464645506;4389;TRUE
"visual";"id38";135;1;21;7;2.04171363316389;5.9044;4.765;247.301325130025;2404;FALSE
"visual";"id135";135;1;17;5;4.88790683923945;10.48539;12.91421;636.255662917033;2369;FALSE
"visual";"id8";90;1;9;1;4.8145269729973;8.2786;18.3395;565.096711327043;2629;FALSE
"visual";"id71";90;1;11;2;3.30968326100549;7.5565;10.80749;228.530808769365;2019;FALSE
"mental";"id71";90;1;31;12;2.30423029832139;6.3008;6.6398;252.277047950688;2038;FALSE
"mental";"id102";135;1;19;6;1.93341264679621;5.47508;5.44601;208.074295085672;1250;FALSE
"visualStop";"id21";90;1;15;4;2.22625901352481;6.3274;7.48383;178.806908920375;1565;FALSE
"visualStop";"id26";45;1;13;3;3.42175561897726;7.48922;13.7193;766.699338629525;1980;FALSE
"mental";"id93";180;1;11;2;3.54960205283097;7.5046;17.82044;454.345266660005;3429;FALSE
"visualStop";"id132";45;1;17;5;2.03914181178785;5.6396;5.65749;480.145433257403;1733;FALSE
"visualStop";"id18";45;1;19;6;2.40186772377465;6.1589;7.52109;427.886916069503;1698;FALSE
"mental";"id29";45;1;21;7;4.15717146973146;11.3925;15.118207;600.922356225898;1894;FALSE
"visualStop";"id1";135;1;27;10;1.14884480053006;3.8703;5.13467;483.994247165455;2245;FALSE
"visualStop";"id12";135;1;11;2;2.25692503339668;9.6283;9.03317;547.990079602674;1538;FALSE
"mental";"id14";135;1;27;10;1.87391080095567;3.201995;6.3028;379.944779253345;1658;FALSE
"mental";"id148";135;1;29;11;2.86569315377079;7.50677;9.06626;569.079362735506;2027;FALSE
"visualStop";"id5";135;1;15;4;1.5280260166549;5.5659;8.1332101;881.329926314758;2760;FALSE
"visual";"id133";45;1;31;12;1.03415265798975;4.1056;7.09769;613.221217155201;1988;FALSE
"visual";"id104";90;1;13;3;2.24097743878526;4.3983;5.85587;220.931171916838;1218;FALSE
"visualStop";"id121";45;1;17;5;1.64593741865169;3.2536;5.788905;260.542354446642;1345;FALSE
"visualStop";"id60";90;1;25;9;0.884341087902552;2.298;2.9861;198.215356434905;1606;FALSE
"visualStop";"id110";135;1;13;3;3.67037953322064;7.2486;10.81472;214.197810190106;1869;FALSE
"visual";"id146";180;1;9;1;2.96298153962357;8.539578;9.7863;231.281501748427;4350;FALSE
"mental";"id26";45;1;15;4;2.39080196455527;8.64956;8.009195;741.419649674743;2548;FALSE
"visual";"id94";90;1;9;1;0.591630197574123;2.79715;1.815741;223.468210157877;919;FALSE
"visual";"id101";180;1;11;2;2.27881406780728;8.4079;6.38331;554.064118717749;1862;FALSE
"visual";"id76";45;1;19;6;0.665593431466815;2.5877;3.92835;692.042504791344;1325;FALSE
"visualStop";"id24";135;1;19;6;1.01076228535108;2.8072;5.33177;168.615872093211;1891;FALSE
"mental";"id69";180;1;29;11;1.64365664814337;4.7765;3.540197;286.430976336192;2368;FALSE
"visualStop";"id126";45;1;29;11;3.67311583035152;14.3317;12.76757;493.450419041607;1948;FALSE
"visualStop";"id125";90;1;19;6;4.70566949704582;7.783;12.954964;421.058493873962;1659;FALSE
"visual";"id88";180;1;19;6;1.76410033141246;3.8798;5.77114;266.700107780481;1741;FALSE
"visualStop";"id88";135;1;27;10;0.682277863344906;3.0149;3.01299;277.679813580386;2328;FALSE
"visualStop";"id9";45;1;11;2;2.03829174589202;3.6073;10.24489;220.514908913912;3543;TRUE
"mental";"id70";45;1;15;4;2.14342726383234;12.4164;7.2036;692.388049945135;1890;FALSE
"visualStop";"id106";180;1;9;1;11.2137324253537;25.2042;55.9561;4183.73746205045;1793;FALSE
"mental";"id77";45;1;13;3;4.56595151531821;11.5553;15.80791;526.101762967576;2743;FALSE
"visual";"id95";90;1;11;2;1.72190306575153;5.2705;5.33349;241.797528374677;1967;FALSE
"visualStop";"id27";180;1;21;7;2.74911579136139;8.8903;9.41012;231.422002395155;3401;FALSE
"visual";"id40";45;1;31;12;1.3399502931699;5.3396;4.21734;598.521677982693;847;FALSE
"visualStop";"id110";135;1;23;8;1.45532100746645;3.0647;6.782758;223.483760233637;2308;FALSE
"visual";"id116";90;1;15;4;1.33257313638564;6.6685;6.11922;760.20975556975;3163;FALSE
"visualStop";"id19";90;1;13;3;1.04232028302844;3.8325;2.596169;244.999663998381;1542;FALSE
"mental";"id18";180;1;27;10;1.71384109436529;4.2677;6.93439;443.037364795234;2107;FALSE
"visual";"id63";135;1;27;10;2.53124899947187;5.3376791;11.3042;496.925865259811;3330;FALSE
"visualStop";"id67";180;1;31;12;2.763975004892;5.4076;10.46903;420.528145333456;2244;FALSE
"visualStop";"id43";135;1;25;9;1.94203612460721;6.2317;5.651922;525.413626319896;2441;FALSE
"visualStop";"id94";135;1;11;2;0.376607437603181;1.7582;1.51465;223.447506890375;1207;FALSE
"mental";"id111";135;1;13;3;2.19970396771873;8.2983;9.745619;797.903770820536;3113;FALSE
"visual";"id73";45;1;27;10;2.17476584906315;4.45829;6.127773;194.98803921915;1421;FALSE
"mental";"id1";45;1;21;7;2.12166555453823;6.2132;7.83896;487.355379318358;4030;FALSE
"visualStop";"id52";45;1;11;2;4.59650950847457;15.7599;9.54566;192.133949243131;1658;FALSE
"visualStop";"id23";135;1;13;3;0.674014085267619;2.4472;3.3605;628.49771876067;1305;FALSE
"visualStop";"id86";180;1;23;8;6.74021101680968;8.6419;21.27947;174.630321240549;2819;FALSE
"visual";"id135";90;1;17;5;3.71724268129063;8.72984;10.7205;636.287055508136;2535;FALSE
"visualStop";"id79";90;1;23;8;2.27821976241388;5.2329;7.63121;236.023914861163;1684;FALSE
"visualStop";"id35";90;1;15;4;1.52613385722596;7.0308;5.82676;682.847983649406;2541;FALSE
"visual";"id113";90;1;9;1;3.43309778680481;13.6384;6.03022;202.954574622085;2038;FALSE
"visualStop";"id150";180;1;29;11;3.93341909955137;9.3265;15.43;346.292299481732;1745;FALSE
"visual";"id57";180;1;31;12;2.38091276130979;6.74021;10.38975;476.873495121583;4258;FALSE
"visualStop";"id105";45;1;29;11;2.12733485557305;2.4573;6.74425;200.541333356435;1554;FALSE
"mental";"id97";135;1;13;3;1.66218755122922;5.1673;7.76521;801.58765630569;2343;FALSE
"mental";"id55";135;1;13;3;1.80038811134512;5.9684;4.54372;214.078509790949;2833;FALSE
"visualStop";"id60";90;1;29;11;1.88053557042259;7.2186;2.7539;185.874563162734;1455;FALSE
"visualStop";"id76";90;1;29;11;0.507392006261027;1.5743;1.7227;836.932990807843;19;TRUE
"visual";"id31";135;1;19;6;1.01182867045396;3.6471;4.95562;729.701132319134;1619;FALSE
"visual";"id106";90;1;13;3;0.986223538726882;4.6633;4.78101;761.250791548954;1537;FALSE
"visualStop";"id57";45;1;9;1;1.24637545264207;3.31726;6.748803;485.738406935349;3177;TRUE
"mental";"id2";180;1;23;8;1.52015728688208;4.4558;8.78328;643.182092889518;3567;FALSE
"visualStop";"id65";45;1;13;3;2.11772127779553;5.6835;7.033352;208.782124928086;1289;FALSE
"visualStop";"id30";135;1;25;9;4.23676762519298;13.7209;10.41013;183.528403949839;3307;FALSE
"mental";"id21";135;1;23;8;4.25241649391388;6.7055;15.23632;191.726337868708;2184;FALSE
"mental";"id5";90;1;25;9;1.82037413188887;7.2395;6.764966;868.441183543963;1819;FALSE
"visualStop";"id143";180;1;21;7;3.25835571115964;11.62768;6.91696;431.35403943222;3131;FALSE
"visualStop";"id14";90;1;13;3;2.93861284698674;6.74816;10.199895;377.914952153983;1403;FALSE
"mental";"id150";180;1;17;5;4.68262608685663;11.4184;21.6926;334.530708130823;3719;FALSE
"visualStop";"id136";180;1;27;10;9.65941789418717;23.36314;19.35237;458.327409644541;1717;FALSE
"visual";"id93";90;1;9;1;2.86776636271305;6.30589999999999;15.33047;476.513498657644;3157;FALSE
"visual";"id19";180;1;27;10;1.19271182993888;2.8706;3.7741504;270.120565827045;1310;FALSE
"mental";"id97";90;1;31;12;1.37471873669828;6.8308;6.734947;770.741928778674;2550;FALSE
"visualStop";"id14";180;1;29;11;2.13921463085872;8.12802;7.68129;401.777906272417;3125;FALSE
"mental";"id31";135;1;31;12;1.6481890518998;5.5979;4.67192;715.091382312422;1313;FALSE
"visual";"id67";90;1;13;3;1.43058862739682;5.4069;7.21233;396.192582038171;2410;FALSE
"mental";"id50";45;1;23;8;0.538527053572949;1.4982;2.62772;225.829282362011;1229;FALSE
"visualStop";"id65";45;1;11;2;2.27739001458029;7.5623;3.622299;236.993637576223;1599;FALSE
"visual";"id103";135;1;23;8;1.41705365332396;5.199;4.69107;534.43689107688;1102;FALSE
"visual";"id136";180;1;19;6;3.03963926096621;6.59056;10.08899;437.998296337628;3236;FALSE
"mental";"id80";90;1;19;6;0.805555519665232;2.4713;3.6974;194.25902850949;1743;FALSE
"mental";"id84";135;1;19;6;1.05705750689896;5.066;3.69513;744.841335211289;1457;FALSE
"visual";"id50";180;1;11;2;2.14502904954526;8.36520000000001;6.9319;246.741754882781;3437;FALSE
"visual";"id47";90;1;17;5;1.79468506871777;7.5638;5.59536;644.103087706107;1086;FALSE
"visual";"id80";135;1;31;12;3.90324178224089;11.7765;9.50806;222.690970246521;1881;FALSE
"visualStop";"id68";90;1;19;6;3.70208000156945;5.1913;15.05185;353.738771412192;1624;FALSE
"visual";"id13";45;1;15;4;1.62378251860112;4.23090000000001;6.67928;193.697744423409;1477;FALSE
"visual";"id147";90;1;13;3;1.11665490596854;2.6784;4.723818;270.362070663548;2679;FALSE
"visual";"id44";90;1;27;10;0.626735233538268;2.1352;4.3126;525.774262878999;1235;FALSE
"mental";"id112";180;1;23;8;3.56767142077331;11.6291;8.29831;568.404282659689;2501;FALSE
"visual";"id110";135;1;15;4;2.06062028781503;4.42599999999999;6.18301;225.694865230902;1570;FALSE
"visual";"id95";135;1;15;4;1.95630988487444;2.5329;5.7725;272.517254180111;1488;FALSE
"visualStop";"id79";180;1;17;5;3.12768617269462;7.0395;8.79149;273.354102619799;2385;FALSE
"visual";"id80";45;1;13;3;1.31345800476082;3.7656;3.62475;227.185633475904;1608;FALSE
"visual";"id52";180;1;27;10;6.14362481124448;20.28747;10.447133;204.724122886142;3453;FALSE
"mental";"id49";180;1;11;2;2.81360846745872;10.70155;11.049132;572.62669629506;7906;TRUE
"mental";"id80";135;1;17;5;1.55842211410508;5.5473;4.72779;226.070655160658;2340;FALSE
"mental";"id6";90;1;25;9;0.326165719445284;0.942;1.07924;469.853412440639;17;FALSE
"visualStop";"id68";180;1;19;6;1.79853277285611;4.4899;6.119961;345.859618149484;2005;FALSE
"visual";"id36";45;1;21;7;2.44392576091979;5.58066;8.71040000000001;190.177562836807;1299;FALSE
"visualStop";"id14";135;1;13;3;1.30875693062466;3.67972;5.34306;388.341116562374;2783;FALSE
"visual";"id24";135;1;9;1;4.17533309718225;9.1505;13.098095;170.739987581867;2806;FALSE
"visual";"id121";180;1;15;4;2.82505873394477;6.9111;14.67053;279.303739952123;2144;FALSE
"visual";"id149";135;1;23;8;1.79915230091562;5.0422;7.28086;643.363026780912;1263;FALSE
"visual";"id50";180;1;9;1;1.09035369091749;3.4279;4.70738;230.64482940272;2878;FALSE
"visualStop";"id71";135;1;15;4;1.22107609636242;3.20509999999999;4.83932;261.120488556789;1739;FALSE
"mental";"id51";45;1;31;12;1.37681848156069;7.5961;4.84153;555.967040954237;2309;FALSE
"visualStop";"id49";135;1;29;11;3.64919482852998;8.4658;11.42578;565.61554641901;1642;FALSE
"visual";"id23";135;1;21;7;1.98831808577521;6.7634;7.51751;628.701498823156;1872;FALSE
"mental";"id80";45;1;19;6;2.30688684164069;7.8647;4.8105129;197.849988204893;1621;FALSE
"visualStop";"id54";135;1;31;12;1.16324917073444;3.8727;5.3824;636.847560052805;1630;FALSE
"visual";"id96";90;1;13;3;2.6786980004601;5.3109;12.45853;701.541732134208;1533;FALSE
"visualStop";"id116";180;1;29;11;2.6233281358047;10.8885;7.84553;769.419478187989;2977;FALSE
"visual";"id37";180;1;17;5;1.56659954420211;4.1593;9.34898;741.393463525723;1893;FALSE
"visualStop";"id23";45;1;13;3;0.906292950691943;4.1598;3.412;638.630622282058;1221;FALSE
"visual";"id80";180;1;13;3;1.81157946072089;7.8534;6.149;211.961014008328;3058;FALSE
"visual";"id31";135;1;19;6;1.4462188484707;5.6007;6.94777;691.873959411358;1553;FALSE
"visualStop";"id105";90;1;29;11;1.57514892208127;5.5772;7.589521;226.727720201155;1844;FALSE
"mental";"id71";180;1;19;6;2.88920465718969;9.7049;7.67024;246.700256640874;2568;FALSE
"visualStop";"id118";180;1;11;2;2.98142065272551;10.0926;9.89862;233.894051364591;2389;FALSE
"visualStop";"id84";90;1;29;11;1.94389402661328;9.4002;4.5283;756.13404325488;1772;FALSE
"visualStop";"id59";180;1;17;5;3.17480979884384;9.5660403;6.50201;512.453901132834;2409;FALSE
"visualStop";"id3";90;1;25;9;1.55784610835015;5.4216;7.51188;752.22807058928;2150;FALSE
"visualStop";"id9";90;1;11;2;1.65917762513548;3.247;5.68488;216.716419204273;1732;FALSE
"visual";"id8";180;1;19;6;3.41654239541645;8.2913;11.651;549.43242630285;3220;FALSE
"visual";"id59";180;1;15;4;1.84357131308589;6.41634;6.0562;523.788824146708;2532;FALSE
"visualStop";"id76";135;1;13;3;1.38808047185653;5.9142;5.029123;656.923036771927;1806;FALSE
"mental";"id77";45;1;21;7;3.74629318335859;11.8704;7.654596;549.73314249589;1482;FALSE
"visualStop";"id87";45;1;13;3;1.99504535982688;7.1699;7.5574;699.386337329244;1746;FALSE
"visualStop";"id25";45;1;17;5;5.48879228545218;4.1627;15.76031;271.751176077538;1139;FALSE
"mental";"id80";135;1;27;10;1.37928667282853;5.0595;3.8567;220.561852294785;1506;FALSE
"visualStop";"id113";180;1;29;11;1.43143959314606;4.1973;6.09405;229.834044312669;1711;FALSE
"visualStop";"id56";180;1;25;9;2.82820895636247;7.3031;12.46854;493.479696597649;4348;FALSE
"visualStop";"id114";45;1;27;10;1.29927429067978;4.462207;3.79209;504.324265663429;1682;FALSE
"mental";"id12";180;1;9;1;2.16920876830824;7.3565;8.53409;560.004437384476;3760;FALSE
"visualStop";"id119";180;1;21;7;1.7314290921927;4.9805;7.96847;708.40024165254;2529;FALSE
"visualStop";"id79";90;1;27;10;1.30293292007777;2.30070000000001;4.80305;275.461151949123;1301;FALSE
"mental";"id7";90;1;23;8;4.53380515787474;14.0738;12.23468;555.391752805231;7613;TRUE
"visualStop";"id87";90;1;13;3;1.69401322423438;5.7211;6.5261;711.017004975313;2240;FALSE
"visualStop";"id143";90;1;9;1;0;0;0;0;1935;FALSE
"mental";"id8";45;1;17;5;3.38485262430794;6.8909;12.835244;516.225324271312;2219;FALSE
"visual";"id80";45;1;23;8;1.65802852971373;4.6894;3.56268;199.386010923628;1287;FALSE
"visualStop";"id40";45;1;23;8;2.41494219473399;8.0939;5.86333;575.109086440985;1306;FALSE
"visual";"id12";90;1;17;5;2.24977971417818;5.4234;9.75809;576.388595508497;1324;FALSE
"visualStop";"id138";90;1;11;2;2.75130466902423;18.64684;31.750323;741.062073188298;2246;FALSE
"visualStop";"id90";135;1;25;9;2.60610314083676;6.4413;7.27754;549.630592199806;1346;FALSE
"visualStop";"id24";180;1;25;9;1.95098651916424;1.98410000000001;8.99679;176.361507795593;1907;FALSE
"mental";"id138";180;1;15;4;1.25939782044787;4.94463;6.553306;715.268657342531;3278;FALSE
"mental";"id24";90;1;31;12;0.679607965709729;2.4256;2.90266;168.818300648884;2926;FALSE
"visualStop";"id62";135;1;15;4;3.50446797172498;9.4698;10.62206;507.476436420966;2440;FALSE
"mental";"id12";45;1;29;11;1.42265712666558;5.9195;3.7756;554.950226327943;1075;FALSE
"visualStop";"id66";180;1;15;4;1.97694116401937;6.0724;9.57705;267.683489014477;3935;FALSE
"mental";"id59";135;1;19;6;1.35503413333528;3.75402;5.55823;517.852785081589;1863;FALSE
"visual";"id58";90;1;15;4;0.989824045557548;4.3914;4.12544;589.509815864317;1631;FALSE
"mental";"id17";180;1;13;3;6.33385497663234;11.2908;20.26937;496.946664063437;4009;FALSE
"mental";"id8";180;1;11;2;5.31888855193292;14.969781;21.6462;541.424377951897;4531;FALSE
"visualStop";"id130";45;1;29;11;3.70823886212654;11.5325;12.40728;717.391861887051;1595;FALSE
"visualStop";"id55";45;1;31;12;0.5087575413547;2.597;1.671959;244.767640359029;1300;FALSE
"visual";"id47";135;1;19;6;2.3411125088691;5.1542;10.47439;635.011832941804;2405;FALSE
"visual";"id76";90;1;9;1;1.36819984555413;4.3929;7.38159;618.758983306911;2082;FALSE
"visual";"id137";135;1;29;11;3.30387583809367;9.40998;12.94568;524.218533368121;3215;FALSE
"visual";"id39";135;1;19;6;4.4502405090426;6.806;16.321956;740.727897442701;1528;FALSE
"visual";"id115";135;1;9;1;2.10191246385351;7.8984;7.93489;868.247185787205;1904;FALSE
"mental";"id144";45;1;21;7;0.995089746214566;3.4048;2.290555;241.518327331598;1551;FALSE
"mental";"id37";45;1;11;2;0.895189230949566;3.808;4.13636;756.526016517145;1722;FALSE
"mental";"id21";90;1;25;9;4.89376272654862;15.2975;19.92527;180.811573181986;4241;FALSE
"visualStop";"id103";90;1;21;7;2.09491832284842;4.7102;8.0095389;510.469908307655;1802;FALSE
"visual";"id142";135;1;27;10;1.42056366469667;4.8016;3.888565;293.957263830777;1309;FALSE
"visualStop";"id44";90;1;23;8;1.7128698586765;6.9755;4.10139;508.665485050743;1380;FALSE
"visual";"id40";135;1;9;1;2.77395686227395;8.8571;11.06143;558.973201382501;2361;FALSE
"visualStop";"id78";90;1;19;6;1.54532497034343;3.91088;7.22367;710.565631692457;2074;FALSE
"visualStop";"id5";180;1;9;1;6.06537452608393;8.4887;18.16636;872.57894080099;3140;FALSE
"visual";"id131";45;1;9;1;2.20086208074512;7.517;6.90188;480.517128711914;1556;FALSE
"visualStop";"id77";90;1;19;6;2.66302916545021;6.5054;9.60737;562.566035376173;2146;FALSE
"visualStop";"id117";45;1;31;12;1.17695679959837;3.6581;4.567276;542.751388847059;1339;FALSE
"mental";"id40";90;1;19;6;3.29922917132042;9.0241;8.31381;554.58721108794;1170;FALSE
"visual";"id109";90;1;31;12;2.38008749414677;6.8223;4.8907;272.883073912348;1147;FALSE
"visualStop";"id14";45;1;19;6;2.04636936760578;7.10977;6.235119;385.41295618271;2236;FALSE
"visualStop";"id78";45;1;25;9;2.8900204906334;7.1344;8.57299;708.682890565026;1385;FALSE
"visual";"id39";90;1;21;7;2.41063335901069;6.2205;7.98287;723.441425143067;1306;FALSE
"visualStop";"id114";45;1;13;3;1.30577383319374;3.71245;5.84085;515.6679517906;1470;FALSE
"visualStop";"id88";45;1;25;9;1.55390122934703;6.0709;4.917407;259.066882244799;1939;FALSE
"visualStop";"id138";180;1;9;1;4.33977506636224;9.1963;18.48205;726.489420542908;2484;FALSE
"mental";"id133";135;1;17;5;2.71768580256346;8.501;9.325481;582.691600942749;6484;FALSE
"mental";"id79";180;1;31;12;1.10536173549071;3.7596;3.03427;262.088465666027;1724;FALSE
"mental";"id43";90;1;23;8;2.05549164603891;3.5843;10.283767;537.538645565529;3069;FALSE
"visualStop";"id94";90;1;19;6;1.36447552091204;2.10329;5.13615;189.923769181404;996;FALSE
"visualStop";"id3";180;1;27;10;1.0542841676767;4.3215;3.89406;731.266473905977;1556;FALSE
"visual";"id106";180;1;19;6;1.80362073854447;4.2753;7.60312;751.825646752302;1545;FALSE
"mental";"id33";45;1;31;12;2.00675756907704;3.83434;9.83518;578.498320066841;1428;FALSE
"mental";"id44";180;1;19;6;1.13446827583646;3.6034;4.75463;520.16138739015;1487;FALSE
"visualStop";"id39";180;1;9;1;14.6853486736128;56.9317;49.85781;4649.631599025;2708;FALSE
